country,country_code,sector,subsector,btype,bage,topic,feature,type,detail,estimated,value,unit,source,,,,
Bulgaria,bg,Service sector,Trade,Trade,1990 - 1999,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.205733096602028,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,1990 - 1999,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.008904500699787,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Area,Constructed area [Mm²],,0,1.67,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Area,Heated area [Mm²],,0,1.67,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Area,Cooled area [Mm²],,0,0.278926,Mm²,,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Area,Number of dwellings/units [Mil.],,1,0.031233939462638,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Area,Number of buildings [Mil.],,0,0.001257141996823,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,0.013899103060874,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Tenure/ownership status and distribution,Private rented  -  dwellings/units [Mil.],,0,0.017334836401764,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Occupancy,Occupied [Mil.],,1,0.02889139400294,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Occupancy,Vacant [Mil.],,1,0.002342545459698,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Construction features (U-values),Walls ,,1,0.5,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Construction features (U-values),Windows,,1,2.65,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Construction features (U-values),Roof ,,1,0.3,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,BUILDING,Construction features (U-values),Floor ,,1,0.5,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Useful energy demand,Space heating [kWh/m² year],,0,65.454531882609,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,0,130.143763112855,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,2.40005092629804,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,99.4908884615657,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,27.3301902536996,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,4.80010185259608,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.113317153290875,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.036300479270016,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.17416595382465,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,2000 - 2010,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.007623100646703,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Area,Constructed area [Mm²],,1,0.85,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Area,Heated area [Mm²],,0,0.85,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Area,Cooled area [Mm²],,0,0.021938,Mm²,,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Area,Number of dwellings/units [Mil.],,1,0.01589751409775,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Area,Number of buildings [Mil.],,0,0.000639862692994,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,0.007074393773499,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Tenure/ownership status and distribution,Private rented  -  dwellings/units [Mil.],,0,0.008823120324251,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Occupancy,Occupied [Mil.],,1,0.014705200540419,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Occupancy,Vacant [Mil.],,1,0.001192313557331,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Construction features (U-values),Walls ,,1,0.35,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Construction features (U-values),Windows,,1,1.8,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Construction features (U-values),Roof ,,1,0.19,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,BUILDING,Construction features (U-values),Floor ,,1,0.36,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Useful energy demand,Space heating [kWh/m² year],,1,64.1957908848665,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,1,103.728470789394,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,1,2.40005092629804,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,97.5776021449971,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,21.7829788657726,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,4.80010185259608,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.05660646553949,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.002275595192178,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.087021048397954,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Trade,Trade,Post 2010,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.000477874990357,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Education,Education,,BUILDING,Area,Number of buildings [Mil.],,0,0.009,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Area,Constructed area [Mm²],,1,3.26,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Area,Heated area [Mm²],,0,3.26,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Area,Cooled area [Mm²],,0,0.777232,Mm²,,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Area,Number of dwellings/units [Mil.],,1,0.002522785898538,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Area,Number of buildings [Mil.],,0,0.002522785898538,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,0.001914289939811,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Occupancy,Occupied [Mil.],,1,0.002104003439381,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Occupancy,Vacant [Mil.],,1,0.000418782459157,1e6 dimensionless,Own calculations,,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Construction features (U-values),Walls ,,1,1.6,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Construction features (U-values),Windows,,1,3.1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Construction features (U-values),Roof ,,1,1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Education,Education,Before 1945,BUILDING,Construction features (U-values),Floor ,,1,1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Useful energy demand,Space heating [kWh/m² year],,1,66.461524680803,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,0,87.9839707588606,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,3.87700534248145,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,101.021517514821,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,18.4766338593607,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,7.7540106849629,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.229303607875907,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.068383957560851,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Bulgaria,bg,Service sector,Education,Education,Before 1945,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.354608221931294,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
